playerID,Sum - W,Sum - L,Sum - GS,Sum - SHO,Sum - SV,Sum - IPouts,Sum - H,Sum - HR,Sum - BB,Sum - R,Sum - ER,ERA<3.5
johnsar02,7,16,19,0,1,587,203,7,79,100,80,0
johnsba01,43,51,97,6,17,2428,806,61,348,395,354,0
johnsbo03,28,34,76,2,12,2077,644,82,269,296,268,1
johnsch02,40,43,85,9,2,2065,667,15,192,338,226,1
johnsco01,40,39,100,8,1,2148,654,52,257,302,274,1
johnsda04,22,25,57,0,0,1104,439,63,102,215,209,0
johnsdo03,27,38,70,5,12,1893,712,55,285,371,335,0
johnsdo04,20,22,47,1,2,1158,420,44,152,235,220,0
johnsea01,40,32,50,3,17,1639,556,24,272,302,261,0
johnser02,40,23,19,1,19,1724,587,56,231,283,241,0
johnsha01,63,56,116,4,11,3199,1107,89,567,665,563,0
johnsja02,56,100,221,1,0,4071,1521,181,498,831,753,0
johnsje01,48,51,39,2,41,2312,779,63,389,422,369,0
johnsje02,8,16,33,0,0,547,239,20,58,143,132,0
johnsji02,24,37,63,0,0,1619,551,17,178,256,201,1
johnsji04,25,34,1,0,134,1560,524,34,170,230,213,0
johnsjo04,26,33,61,2,9,1808,585,60,250,294,261,0
johnsjo05,20,18,58,0,0,982,367,30,99,185,163,0
johnsjo07,15,19,0,0,3,834,269,38,115,138,124,0
johnsjo09,58,45,160,0,0,2994,927,74,338,410,377,1
johnske01,12,14,34,4,0,808,251,14,195,156,137,0
johnske02,91,106,231,7,9,5212,1670,157,413,778,668,1
johnsmi02,7,14,32,0,2,654,254,47,103,169,166,0
johnsra01,22,30,53,6,2,1350,401,12,151,182,146,1
johnsra05,303,166,603,37,2,12406,3346,411,1497,1703,1513,1
johnssi01,101,165,272,13,15,6844,2510,120,687,1226,1036,0
johnssy01,112,117,210,11,43,6497,2290,173,488,1099,977,0
johnsto02,23,14,1,0,22,820,282,19,93,117,103,1
johnswa01,417,279,666,110,34,17744,4913,97,1363,1902,1424,1
johnto01,288,231,700,46,4,14131,4783,302,1259,2017,1749,1
jollyda01,16,14,1,0,19,874,255,27,198,137,122,0
jonesal01,7,15,24,1,0,601,199,3,77,137,83,0
jonesba01,33,33,0,0,23,1299,415,32,194,199,176,0
jonesbo03,89,83,241,4,0,4556,1639,194,412,827,735,0
jonesbo04,14,21,47,0,0,974,366,45,195,227,208,0
jonesco01,25,34,66,3,0,1579,618,15,155,331,212,0
jonesdo01,69,79,4,0,303,3385,1155,86,247,465,414,1
jonesgo01,15,18,21,2,12,1136,405,49,120,193,175,0
jonesje01,9,9,3,0,8,615,201,26,112,110,90,0
jonesji02,43,39,118,3,0,2265,809,72,239,431,374,0
jonesmi02,11,10,25,0,0,676,228,23,108,125,111,0
jonesna01,14,7,0,0,0,506,150,14,67,70,66,0
jonesod01,24,35,45,0,13,1648,579,56,213,304,270,0
jonesos01,44,54,97,4,1,2626,904,17,225,471,311,1
jonespe01,53,57,113,8,6,3078,1137,53,494,588,495,0
jonesra01,100,123,285,19,2,5799,1915,129,503,875,735,1
jonessa01,229,217,487,36,31,11649,4084,152,1396,2007,1656,0
jonessa02,102,101,222,17,9,4930,1403,151,822,752,655,0
jonessh01,54,57,101,4,12,2760,909,90,413,479,405,0
jonesto02,58,63,1,0,319,3216,1072,93,443,518,473,0
jonnacl01,14,12,9,0,17,1048,372,20,122,179,147,0
jorgeor01,21,27,56,0,5,1489,571,40,233,322,259,0
jossad01,160,97,260,45,5,6981,1888,19,364,729,488,1
joycebo01,6,9,13,0,0,505,235,16,57,134,116,0
juddos01,40,51,99,4,7,2314,744,24,397,399,334,0
judenje01,27,32,76,0,0,1599,510,73,247,325,285,0
judsoho01,17,37,48,0,14,1845,619,60,319,337,293,0
juliojo01,17,34,0,0,99,1401,437,65,233,259,230,0
jurisal01,15,22,42,3,5,1165,344,38,189,197,183,0
jurrjja01,53,38,128,1,0,2302,761,70,264,344,317,0
kaatji01,283,237,625,31,18,13591,4620,395,1083,2038,1738,1
kahlege01,32,43,77,5,2,1883,631,3,272,319,221,1
kaisedo01,6,15,35,1,0,722,255,21,85,128,111,0
kaisege01,32,25,62,6,2,1610,534,9,145,209,160,1
kalliru01,9,18,27,2,1,667,234,0,93,124,103,0
kamiesc01,53,59,138,0,5,2927,1006,105,446,519,490,0
kantler01,13,29,44,5,5,1197,344,2,157,169,126,1
karchma01,21,13,0,0,27,724,242,30,132,123,113,0
kargeed01,48,67,123,9,3,3275,1012,12,314,469,338,1
karlan01,18,23,4,0,26,1268,451,16,130,200,165,0
karlsc01,54,56,161,1,0,3006,1164,120,369,594,536,0
karnsna01,8,7,31,0,0,513,156,27,66,79,76,0
karrbe01,35,48,58,1,5,2341,921,43,260,471,399,0
karsast01,32,39,40,0,41,1810,636,59,199,289,269,0
karstje01,26,40,91,2,0,1777,636,80,153,321,292,0
katolja01,17,22,41,0,0,1083,432,8,90,251,133,1
kaufmto01,64,62,123,9,12,3259,1198,81,368,587,505,0
kawakke01,8,22,41,0,1,731,251,25,89,130,117,0
kazmisc01,98,90,271,1,0,4660,1463,169,629,750,683,0
keaglgr01,6,16,23,0,0,515,208,27,106,135,129,0
kealest01,8,5,4,1,11,643,219,22,69,115,102,0
keatira01,30,51,92,4,1,2255,706,13,293,369,275,1
keckca01,10,12,21,1,3,654,222,9,61,120,85,0
keefebo01,16,21,35,0,8,1082,334,8,129,158,126,1
keefeda01,9,17,27,1,1,1061,403,23,113,224,163,0
keefege01,20,48,71,1,1,1849,721,20,360,550,346,0
keefejo01,17,24,41,2,0,1057,355,9,148,234,169,0
keefeti01,342,225,594,39,2,15143,4439,81,1220,2468,1472,1
keegabo01,40,36,87,6,5,1934,668,70,233,300,262,0
keelebu01,6,11,15,1,1,530,185,3,49,100,65,1
keenvi01,42,44,82,1,6,2245,828,56,248,393,342,0
kekicmi01,39,51,112,1,6,2582,875,80,442,485,439,0
kelledi01,18,30,61,5,5,1559,453,39,215,225,196,1
kelleha01,42,47,78,3,5,2029,812,51,244,437,365,0
kellesh01,19,19,0,0,4,853,254,36,97,126,116,0
kelleto01,20,22,45,1,0,1224,400,38,207,198,170,0
kellnal01,101,112,250,9,5,5548,1925,184,747,1015,906,0
kelluwi01,20,16,37,2,2,1040,337,5,63,170,123,1
kellybo01,12,18,35,2,2,1086,374,28,152,206,181,0
kellyjo05,31,22,73,0,0,1385,469,43,171,216,196,0
kelsobi01,12,5,2,1,12,603,171,16,93,76,70,1
kemmeru01,43,59,109,2,8,3200,1144,103,389,588,529,0
kendrky01,81,81,212,2,0,3843,1406,176,368,710,659,0
kennebi02,15,28,45,0,11,1394,497,34,289,284,244,0
kennebr01,187,159,353,13,9,9063,3276,93,1201,1859,1329,0
kenneia01,75,68,204,1,0,3704,1163,153,412,592,546,0
kennejo04,43,61,139,2,2,2726,1001,105,335,536,484,0
kennemo01,42,55,127,7,4,2883,928,67,495,484,410,0
kennete01,12,21,32,0,0,850,340,10,109,240,136,0
kenneve01,104,132,263,7,5,6077,2173,130,1049,1202,1052,0
kensilo01,10,10,3,0,2,531,187,30,96,114,114,0
keougma02,58,84,175,7,0,3570,1190,132,510,631,552,0
kepshku01,16,15,46,2,0,811,263,25,119,140,125,0
kerfech01,18,9,6,0,9,605,189,12,117,104,95,0
kernji01,53,57,14,0,88,2380,670,35,444,332,293,1
kerrdi01,53,34,84,7,6,2434,876,24,250,399,346,0
kerrijo01,8,12,2,0,15,660,221,17,92,109,95,0
kershcl01,114,56,242,12,0,4833,1198,97,466,474,435,1
keuchda01,41,35,100,3,0,2013,649,62,190,291,267,0
keupphe01,8,20,25,1,0,639,256,3,49,132,101,0
keyji01,186,117,389,13,10,7775,2518,254,668,1104,1010,0
kieckda01,10,12,30,0,0,577,201,13,77,108,100,0
kielyle01,26,27,39,1,29,1569,562,39,189,239,196,1
kileda01,133,119,331,9,0,6496,2135,214,918,1099,992,0
kilgupa01,21,34,68,3,4,1636,546,52,190,291,254,0
kilkemi01,23,18,54,4,4,1230,387,39,224,216,202,0
killefr01,164,131,300,13,0,7534,2730,55,822,1571,1054,0
killied01,102,78,180,22,6,4795,1463,9,482,585,423,1
kilroma01,141,133,292,19,0,7307,2445,53,754,1539,939,1
kimbane01,11,9,13,0,5,707,219,8,117,113,99,0
kimbesa01,18,21,42,4,0,1108,379,7,77,253,163,0
kimbrcr01,19,12,0,0,225,1045,193,18,130,70,63,1
kimby01,54,60,87,0,86,2523,781,94,376,451,413,0
kimsech01,24,29,10,0,17,1528,618,23,194,341,287,0
kimsu01,13,13,38,1,0,1011,396,44,127,211,199,0
kindeel01,102,71,122,10,102,4439,1421,118,539,627,564,1
kingcl01,32,25,21,0,11,1488,524,58,189,263,228,0
kinger01,52,45,113,5,16,2590,814,73,333,407,381,0
kingmbr01,23,45,82,3,1,1655,575,52,205,282,253,0
kingne01,7,5,4,0,6,520,193,17,50,80,69,0
kingra01,20,23,0,0,2,1233,376,34,181,178,158,1
kingsi01,203,154,370,19,6,9572,3105,69,970,1807,1126,1
kinnema01,19,27,58,0,0,1169,442,60,174,249,229,0
kinnewa01,11,20,30,1,2,872,274,10,136,164,116,0
kintzbr01,10,9,0,0,0,543,182,17,51,76,68,1
kippebo01,27,37,45,1,11,1686,527,81,217,301,271,0
kirbycl01,75,104,239,8,0,4644,1430,156,713,755,660,0
kirbyjo01,18,50,75,1,0,1834,640,13,258,451,278,0
kirkwdo01,18,23,37,0,8,1124,409,30,135,212,182,0
kisonbr01,115,88,246,8,12,5429,1693,150,662,839,736,0
kissibi01,7,25,32,0,1,958,500,15,123,342,248,0
kitsofr01,128,117,249,19,8,6641,2328,52,487,1087,781,1
klepfed01,22,17,50,1,3,1343,457,3,137,204,140,1
kliemed01,26,28,32,2,33,1626,525,17,239,232,210,1
klimkro01,8,12,6,1,4,567,155,13,76,71,61,1
